"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"jolly-lion-61","finished","-","","","2024-12-26T22:01:36.000Z","51","","473736579791672400","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","100","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.5292789260714372","0.4234212141581809","0.6492789260714372","0.3128235642371641","0.6751195195558407","0.27343057319482283","0.6983306879899132","0.2277371289939516","5.9677622647803945","5.289527781906557","0.34","0.4737087712930804","0.32","0.24","0.29333333333333333","0.1083205120618128","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.64","0.48","0.88","0.32496153618543844","0.94","0.23748684174075835","1","0"
"worldly-spaceship-60","finished","-","","","2024-12-26T22:00:45.000Z","50","","657099859858488700","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","50","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.42","0.4935585071701226","0.5588045457857206","0.4419427536190601","0.6088045457857205","0.40240892497287534","0.6604857327545278","0.3443724588519974","0.7146451257673635","0.25508400778986434","6.240855237739497","6.188998732605801","0.42","0.4935585071701226","0.32","0.24","0.24666666666666667","0.14621141466307536","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.64","0.48","0.74","0.4386342439892262","0.86","0.3469870314579494","1","0"
"earnest-spaceship-59","finished","-","","","2024-12-26T21:59:54.000Z","49","","1352359505463496700","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","50","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.44","0.4963869458396343","0.5409487605714332","0.4594192149517787","0.5909487605714332","0.42364034157497954","0.7029246656705154","0.2877740231812076","0.718398777959897","0.2584692895301885","6.02664552856424","6.0964900469181655","0.44","0.4963869458396343","0.3","0.2449489742783178","0.2333333333333333","0.15275252316519466","0.24","0.04898979485566357","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.6","0.4898979485566356","0.7","0.458257569495584","0.96","0.19595917942265423","1","0"
"ethereal-brook-58","finished","-","","","2024-12-26T21:59:02.000Z","50","","2270409761722774000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.42","0.4935585071701226","0.5588045457857206","0.4419427536190601","0.6288045457857205","0.38364144857717913","0.6890992639159955","0.3060811069177058","0.7200474884947589","0.24909327853465785","7.02200904167124","5.6843969846906575","0.42","0.4935585071701226","0.32","0.24","0.26","0.13808210118138653","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.64","0.48","0.78","0.4142463035441596","0.92","0.2712931993250107","1","0"
"visionary-firefly-57","finished","-","","","2024-12-26T21:58:11.000Z","50","","2060159845091511600","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.47356735564286234","0.4553976102033694","0.5735673556428624","0.39073458031042946","0.6338620737731373","0.3253297047855963","0.6802844106412823","0.25058387290114664","5.353238848676754","5.449596872887033","0.36","0.48","0.27","0.24919871588754228","0.24666666666666665","0.14621141466307536","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.54","0.49839743177508455","0.74","0.4386342439892262","0.88","0.3249615361854384","1","0"
"quiet-armadillo-56","finished","-","","","2024-12-26T21:57:27.000Z","42","","1345155550248016000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","150","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.5418975211428664","0.416809584631368","0.6018975211428663","0.367562956924973","0.6449651769502056","0.31615076079355103","0.6913875138183506","0.23637533733590035","5.571867371713626","6.14853221447397","0.34","0.4737087712930804","0.33","0.23685438564654024","0.26","0.13808210118138653","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.66","0.4737087712930805","0.78","0.41424630354415953","0.88","0.32496153618543844","1","0"
"floral-wildflower-55","finished","-","","","2024-12-26T21:56:43.000Z","43","","1495118065977850600","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","150","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.48","0.49959983987187184","0.568330165500004","0.4612276580329736","0.6383301655000041","0.4040603041188048","0.6986248836302791","0.3295768851099465","0.7373101643537332","0.26083880503750073","5.828826535922181","5.352875995377754","0.48","0.49959983987187184","0.31","0.2426932219902319","0.2533333333333333","0.14236104336041747","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.48","0.49959983987187184","0.62","0.4853864439804639","0.76","0.4270831300812525","0.9","0.3","1","0"
"woven-planet-54","finished","-","","","2024-12-26T21:55:59.000Z","42","","1112266416754354600","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","100","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.46","0.49839743177508455","0.5861859507142914","0.4427194393445247","0.6561859507142915","0.37951873323135105","0.7078671376830986","0.3095100352130095","0.738815362261862","0.2509912638964047","5.379957258072563","5.087665686638785","0.46","0.49839743177508455","0.33","0.23685438564654024","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.66","0.4737087712930805","0.8","0.4","0.92","0.2712931993250107","1","0"
"curious-wind-53","finished","-","","","2024-12-26T21:55:18.000Z","40","","1558384189239738600","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","100","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4661859507142915","0.4497611923509633","0.5561859507142914","0.3940452499604426","0.6250942000060343","0.3217901172115064","0.6715165368741793","0.24762025453608905","5.78684780423684","5.773235973169994","0.34","0.4737087712930804","0.27","0.24919871588754228","0.24","0.14966629547095764","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.54","0.49839743177508455","0.72","0.448998886412873","0.88","0.32496153618543844","1","0"
"clean-wildflower-52","finished","-","","","2024-12-26T21:54:35.000Z","41","","1406963076928173000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","50","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.46","0.49839743177508455","0.5609487605714333","0.45719587120188576","0.6409487605714332","0.39099394234773255","0.6667893540558367","0.3608496526379304","0.7286858032133634","0.26035039811924576","6.342282430330515","6.0524528732076215","0.46","0.49839743177508455","0.31","0.2426932219902319","0.26","0.13808210118138656","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.62","0.4853864439804639","0.78","0.41424630354415953","0.84","0.3666060555964672","1","0"
"major-terrain-51","finished","-","","","2024-12-26T21:53:54.000Z","40","","1625378502872289300","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","50","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.5188045457857206","0.44544108604758825","0.5988045457857206","0.3860168828089512","0.6763263262389313","0.2890422666058433","0.6995374946730039","0.24614900093850609","5.514063120616921","4.593961968646405","0.38","0.4853864439804639","0.3","0.2449489742783178","0.25333333333333335","0.14236104336041747","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.6","0.4898979485566356","0.76","0.4270831300812525","0.94","0.2374868417407584","1","0"
"royal-wind-50","finished","-","","","2024-12-26T21:53:11.000Z","42","","292889474872573060","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.46","0.49839743177508455","0.6240417359285789","0.4172178373992394","0.6740417359285789","0.3662875240180045","0.7171093917359181","0.30463283157990084","0.7480576163146816","0.24378115600485448","5.936830567749091","6.029901445612987","0.46","0.49839743177508455","0.36","0.22449944320643647","0.2733333333333333","0.12806248474865695","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.72","0.44899888641287294","0.82","0.3841874542459709","0.92","0.2712931993250107","1","0"
"revived-durian-49","finished","-","","","2024-12-26T21:52:31.000Z","39","","2106499861548279800","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.4483301655000041","0.4633898922663102","0.578330165500004","0.38244522382242085","0.6300113524688112","0.3256895777164758","0.6764336893369561","0.2517619521264892","6.12314009172834","5.658682173013769","0.36","0.48","0.25","0.25","0.2533333333333333","0.1423610433604175","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.5","0.5","0.76","0.4270831300812525","0.88","0.3249615361854384","1","0"
"volcanic-river-48","finished","-","","","2024-12-26T21:51:57.000Z","32","","847249341045220700","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","150","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.5","0.5","0.6135673556428624","0.4418010002240132","0.6935673556428624","0.36141021968959386","0.7538620737731372","0.2632727086318107","0.7615991299178282","0.24613088506235345","6.828968533786509","6.630714599325027","0.5","0.5","0.34","0.233238075793812","0.28","0.12220201853215572","0.245","0.034999999999999996","0.19999999999999996","5.551115123125783e-17","0.5","0.5","0.68","0.466476151587624","0.84","0.3666060555964672","0.98","0.14","1","0"
"ancient-dew-47","finished","-","","","2024-12-26T21:51:22.000Z","33","","560159092891338940","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","150","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.5618975211428663","0.4143118740693522","0.6218975211428663","0.3614230574516723","0.6735787081116734","0.2931428882999536","0.7045269326904368","0.23506432662838153","5.5214620647573","4.861433054830441","0.36","0.48","0.34","0.23323807579381203","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.68","0.46647615158762407","0.8","0.4","0.92","0.2712931993250107","1","0"
"fearless-wind-46","finished","-","","","2024-12-26T21:50:47.000Z","34","","2152330326083908400","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","100","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.556660331000008","0.4261332362004266","0.6266603310000081","0.3657281622389059","0.6697279868073474","0.31060088949978754","0.7084132675308016","0.24109052387835408","5.496233720500871","5.431828968286857","0.38","0.4853864439804639","0.33","0.23685438564654024","0.26666666666666666","0.13333333333333333","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.66","0.4737087712930805","0.8","0.4","0.9","0.3","1","0"
"deep-shadow-45","finished","-","","","2024-12-26T21:50:13.000Z","33","","921265968801874400","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","100","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.466476151587624","0.4461859507142914","0.44780862896278795","0.5361859507142914","0.39638251354589216","0.5964806688445665","0.3388108678266369","0.6583771180020932","0.2471161226395344","4.497479024662862","4.702509554395767","0.32","0.466476151587624","0.26","0.24979991993593595","0.23333333333333336","0.15275252316519466","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.52","0.4995998398718719","0.7","0.458257569495584","0.84","0.3666060555964673","1","0"
"dainty-pond-44","finished","-","","","2024-12-26T21:49:40.000Z","31","","1163784340102516500","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","50","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.5440417359285789","0.43303279505445175","0.6140417359285789","0.3761004633906608","0.6571093917359182","0.32442917421942563","0.7035317286040632","0.2450484849482956","4.399391633246319","4.369776342210502","0.38","0.4853864439804639","0.32","0.24","0.26","0.13808210118138653","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.64","0.48","0.78","0.4142463035441596","0.88","0.3249615361854384","1","0"
"drawn-jazz-43","finished","-","","","2024-12-26T21:49:08.000Z","30","","2123563434435480000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","50","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.4","0.4898979485566356","0.5388045457857206","0.4441458986727515","0.6288045457857206","0.3703792125192724","0.6718722015930598","0.3157718992581067","0.7105574823165139","0.24738173215724432","5.487087803438459","5.269850039158149","0.4","0.4898979485566356","0.31","0.2426932219902319","0.26666666666666666","0.13333333333333333","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.4","0.4898979485566356","0.62","0.4853864439804639","0.8","0.4","0.9","0.3","1","0"
"lunar-frog-42","finished","-","","","2024-12-26T21:48:35.000Z","32","","1720392072955964000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.46647615158762407","0.4714231408571497","0.4396562147978776","0.5614231408571497","0.3812367005629318","0.6303313901488926","0.3047898803549967","0.6690166708723468","0.23999320014378583","5.656492795319203","5.377775388704811","0.32","0.46647615158762407","0.28","0.2481934729198171","0.24666666666666667","0.14621141466307536","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.32","0.46647615158762407","0.56","0.4963869458396343","0.74","0.4386342439892262","0.9","0.3","1","0"
"dandy-fire-41","finished","-","","","2024-12-26T21:48:04.000Z","30","","724487972072847500","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.46647615158762407","0.44618595071429146","0.44780862896278795","0.5661859507142915","0.3728913246538485","0.6178671376830986","0.31640566790200864","0.6642894745512435","0.24197200632611088","5.269332766862602","5.059697428163679","0.32","0.46647615158762407","0.26","0.24979991993593592","0.25333333333333335","0.14236104336041747","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.32","0.46647615158762407","0.52","0.49959983987187184","0.76","0.4270831300812525","0.88","0.32496153618543844","1","0"
"zesty-breeze-40","finished","-","","","2024-12-26T21:47:37.000Z","26","","235500549206834000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","150","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.44","0.4963869458396343","0.5535673556428623","0.453007954098029","0.5935673556428624","0.4234746958492951","0.6538620737731372","0.3606728903937163","0.715758522930664","0.26316363227167017","5.5023481257279885","4.8951172113705645","0.44","0.4963869458396343","0.31","0.2426932219902319","0.23333333333333336","0.15275252316519466","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.62","0.4853864439804639","0.7","0.458257569495584","0.84","0.3666060555964672","1","0"
"noble-butterfly-39","finished","-","","","2024-12-26T21:47:10.000Z","26","","417627976760945600","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","150","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.4","0.4898979485566356","0.5135673556428624","0.4559622735791975","0.6235673556428624","0.3712368202186864","0.7010891360960732","0.261751524425141","0.7088261922407639","0.2461673584649024","5.143910387371884","5.379210062038128","0.4","0.4898979485566356","0.29","0.2467792535850613","0.26666666666666666","0.13333333333333333","0.245","0.034999999999999996","0.19999999999999996","5.551115123125783e-17","0.4","0.4898979485566356","0.58","0.4935585071701226","0.8","0.4","0.98","0.14","1","0"
"sparkling-deluge-38","finished","-","","","2024-12-26T21:46:41.000Z","27","","1686127052462269700","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","100","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.46647615158762407","0.496660331000008","0.42987064881735015","0.526660331000008","0.4112045170649869","0.5869550491302831","0.3576472439129182","0.6643256105771913","0.24704307883915785","5.068019828376476","4.385304484124563","0.32","0.46647615158762407","0.3","0.24494897427831783","0.22","0.15790292376436013","0.2","0.1","0.19999999999999996","5.551115123125783e-17","0.32","0.46647615158762407","0.6","0.48989794855663565","0.66","0.4737087712930804","0.8","0.4","1","0"
"fanciful-lion-37","finished","-","","","2024-12-26T21:46:14.000Z","26","","65651757546988824","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","100","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.466476151587624","0.48404173592857885","0.43497403359752435","0.554041735928579","0.3892769796354508","0.5971093917359181","0.3471417809670979","0.6667428970381356","0.24380087785975055","6.330259146102399","6.695733979839903","0.32","0.466476151587624","0.29","0.2467792535850613","0.23999999999999996","0.14966629547095764","0.205","0.09604686356149272","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.58","0.4935585071701226","0.72","0.44899888641287294","0.82","0.3841874542459709","1","0"
"stoic-terrain-36","finished","-","","","2024-12-26T21:45:46.000Z","26","","2178384575800827400","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","50","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.22","0.4142463035441597","0.4345161162142955","0.40809354943473","0.5445161162142955","0.33741191372429546","0.5789702408601669","0.29996107139498523","0.6331296338730028","0.21279512233855116","4.406739195830166","4.7444345486315616","0.22","0.4142463035441597","0.28","0.2481934729198171","0.25999999999999995","0.13808210118138653","0.215","0.08674675786448735","0.19999999999999996","5.551115123125783e-17","0.22","0.4142463035441597","0.56","0.4963869458396342","0.78","0.4142463035441596","0.86","0.3469870314579494","1","0"
"kind-darkness-35","finished","-","","","2024-12-26T21:45:19.000Z","25","","2262414423318142200","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","50","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.46","0.49839743177508455","0.6114231408571498","0.4262617831455168","0.6914231408571497","0.34274101772803856","0.7431043278259569","0.25610778713897725","0.7508413839706476","0.23880024847817508","5.328267412202977","5.96819392750304","0.46","0.49839743177508455","0.35","0.229128784747792","0.2866666666666667","0.11566234381931646","0.245","0.034999999999999996","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.7","0.458257569495584","0.86","0.3469870314579494","0.98","0.14","1","0"
"summer-night-34","finished","-","","","2024-12-26T21:44:50.000Z","27","","2019052665037378000","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.3","0.458257569495584","0.476660331000008","0.429249563720978","0.5866603310000081","0.3496997499779606","0.6383415179688152","0.28502322933724067","0.6692897425475786","0.22965579222474708","6.2633603594998135","5.77575525437649","0.3","0.458257569495584","0.29","0.2467792535850613","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.58","0.4935585071701226","0.8","0.4","0.92","0.2712931993250107","1","0"
"comfy-meadow-33","finished","-","","","2024-12-26T21:44:22.000Z","27","","1941464761126609400","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4914231408571497","0.4405004671690049","0.5814231408571497","0.377471185949106","0.6331043278259569","0.3193339173262593","0.679526664694102","0.24289372979233112","4.742106615304119","4.204719456556719","0.34","0.4737087712930804","0.29","0.2467792535850613","0.25333333333333335","0.14236104336041747","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.58","0.4935585071701226","0.76","0.4270831300812525","0.88","0.3249615361854384","1","0"
"polar-sun-32","finished","-","","","2024-12-26T21:43:56.000Z","25","","1081306084482692100","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","150","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.5","0.5","0.5757115704285749","0.4651073748584007","0.6757115704285749","0.37574267266569267","0.7187792262359142","0.31571084265844235","0.7497274508146775","0.25728985462421217","6.08023649202545","6.100289450893321","0.5","0.5","0.31","0.2426932219902319","0.2733333333333333","0.12806248474865695","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.5","0.5","0.62","0.4853864439804639","0.82","0.3841874542459709","0.92","0.2712931993250107","1","0"
"faithful-frost-31","finished","-","","","2024-12-26T21:43:31.000Z","23","","527939099991530940","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","150","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930805","0.5418975211428664","0.416809584631368","0.5918975211428663","0.37688257816763937","0.6263516457887378","0.33897692088549614","0.6882480949462645","0.23975218871274015","5.226069496264002","5.984927195897905","0.34","0.4737087712930805","0.33","0.23685438564654024","0.25333333333333335","0.14236104336041747","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930805","0.66","0.4737087712930805","0.76","0.4270831300812525","0.84","0.3666060555964672","1","0"
"different-pond-30","finished","-","","","2024-12-26T21:43:06.000Z","23","","1018667079054901800","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","100","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.35","0.47169905660283024","0.43202086796428946","0.4630618872481453","0.5620208679642894","0.3875575902380171","0.6050885237716288","0.3442157026425401","0.6669849729291555","0.25237359716689783","5.966529107423664","5.092657338063828","0.36","0.48","0.24","0.24979991993593595","0.24666666666666667","0.14621141466307536","0.21","0.09165151389911678","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.48","0.4995998398718719","0.74","0.43863424398922624","0.84","0.36660605559646714","1","0"
"lucky-donkey-29","finished","-","","","2024-12-26T21:42:41.000Z","23","","1627234811603026200","/Users/dominikkanjuh/Library/Application Support/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","100","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.44899888641287294","0.4061859507142915","0.4411660052980909","0.4861859507142915","0.40402684578674786","0.6067753869748416","0.2887440802831875","0.6377236115536049","0.23839152032171584","5.340342077987621","5.961216493417496","0.28","0.44899888641287294","0.24","0.24979991993593592","0.21333333333333335","0.16","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.48","0.49959983987187184","0.64","0.48","0.92","0.2712931993250107","1","0"
