"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"graceful-sea-60","finished","-","","","2025-02-01T13:07:27.000Z","31","","1553078747992187400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.3","0.458257569495584","0.37571157042857495","0.45454317541802647","0.4757115704285749","0.4140859623718097","0.5704604132047213","0.33637732522804686","0.632356862362248","0.25028863677580093","5.7987169437953625","5.379214947362983","0.3","0.458257569495584","0.21","0.2467792535850613","0.2066666666666667","0.16179548132682128","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.42","0.4935585071701226","0.62","0.4853864439804639","0.84","0.3666060555964672","1","0"
"sweet-bush-59","finished","-","","","2025-02-01T13:06:49.000Z","32","","1938417246314549500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","4","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.42","0.4935585071701226","0.508330165500004","0.4661872718067087","0.558330165500004","0.4347384913308019","0.6100113524688112","0.3884252246338911","0.6951189700604102","0.26966969336064683","5.228946863429703","4.747751623744257","0.42","0.4935585071701226","0.28","0.2481934729198171","0.22","0.15790292376436013","0.195","0.1035615758860399","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.56","0.4963869458396342","0.66","0.4737087712930805","0.78","0.4142463035441596","1","0"
"major-totem-58","finished","-","","","2025-02-01T13:06:11.000Z","32","","15718184768250212","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.42","0.4935585071701226","0.5335673556428623","0.4549273576097578","0.6235673556428624","0.3844694743228404","0.6666350114502017","0.33286485994423803","0.7130573483183467","0.254379800341822","6.1120930570743015","5.990715779217049","0.42","0.4935585071701226","0.3","0.2449489742783178","0.25999999999999995","0.13808210118138653","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.6","0.4898979485566356","0.78","0.4142463035441596","0.88","0.32496153618543844","1","0"
"true-rain-57","finished","-","","","2025-02-01T13:05:34.000Z","31","","1231164804564306000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","2","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.42","0.4935585071701226","0.5714231408571497","0.4347562064409978","0.6314231408571498","0.3831999244990917","0.6917178589874247","0.30501031159326886","0.722666083566188","0.24744903685546385","5.401948564267578","4.9928689317298485","0.42","0.4935585071701226","0.33","0.23685438564654024","0.25999999999999995","0.13808210118138653","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.66","0.4737087712930805","0.78","0.4142463035441596","0.92","0.2712931993250107","1","0"
"earnest-microwave-56","finished","-","","","2025-02-01T13:04:54.000Z","33","","1255133696033055500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","1","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.4","0.4898979485566356","0.5640417359285789","0.4305295949821889","0.6440417359285788","0.3587604415302153","0.695722922897386","0.2858781249078767","0.7189340913314585","0.24056135544814852","5.944178130332939","5.7550441907796355","0.4","0.4898979485566356","0.33","0.23685438564654024","0.2733333333333333","0.12806248474865695","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.4","0.4898979485566356","0.66","0.4737087712930805","0.82","0.38418745424597095","0.94","0.2374868417407584","1","0"
"avid-sunset-55","finished","-","","","2025-02-01T13:04:16.000Z","32","","249753074281529280","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.32","0.46647615158762407","0.44618595071429146","0.44780862896278795","0.5761859507142915","0.3641760851398895","0.6278671376830987","0.3043931732592802","0.6665524184065528","0.23988690975566315","4.98082532694438","5.41217080306152","0.32","0.46647615158762407","0.26","0.24979991993593592","0.26","0.13808210118138653","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.32","0.46647615158762407","0.52","0.49959983987187184","0.78","0.41424630354415953","0.9","0.3","1","0"
"super-sound-54","finished","-","","","2025-02-01T13:03:38.000Z","32","","1553078747992187400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.34","0.4737087712930804","0.4409487605714332","0.45744482419325205","0.5409487605714333","0.40133030668877806","0.6012434787017082","0.3437519129018764","0.6631399278592349","0.2526842881904585","4.920246471795033","4.932007234368128","0.34","0.4737087712930804","0.25","0.25","0.2333333333333333","0.15275252316519466","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.5","0.5","0.7","0.4582575694955841","0.84","0.3666060555964672","1","0"
"fragrant-energy-53","finished","-","","","2025-02-01T13:03:01.000Z","31","","1938417246314549500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","4","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.44","0.4963869458396343","0.5788045457857206","0.4388179755262635","0.6188045457857206","0.4057793143841992","0.6877127950774634","0.3229616029526678","0.7263980758009176","0.254095317576422","5.890278877532544","5.255987829163027","0.44","0.4963869458396343","0.33","0.2368543856465402","0.24666666666666667","0.14621141466307536","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.66","0.4737087712930804","0.74","0.4386342439892262","0.9","0.3","1","0"
"avid-salad-52","finished","-","","","2025-02-01T13:02:22.000Z","32","","15718184768250212","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.38","0.4853864439804639","0.556660331000008","0.42613323620042665","0.6366603310000081","0.3551392431633645","0.6883415179688152","0.2826731141529873","0.7115526864028877","0.23746623963272967","5.507023847372254","4.448362257940018","0.38","0.4853864439804639","0.33","0.23685438564654024","0.2733333333333333","0.12806248474865695","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.66","0.4737087712930805","0.82","0.3841874542459709","0.94","0.23748684174075835","1","0"
"fearless-fog-51","finished","-","","","2025-02-01T13:01:45.000Z","31","","1231164804564306000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","2","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.5","0.5","0.6009487605714332","0.4500579560438151","0.6509487605714332","0.4061493416727317","0.7284705410246439","0.30233931446514034","0.7516817094587164","0.2569675145716381","6.230527544876885","4.651593709805973","0.5","0.5","0.33","0.2368543856465402","0.25333333333333335","0.14236104336041747","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.5","0.5","0.66","0.4737087712930804","0.76","0.4270831300812525","0.94","0.2374868417407584","1","0"
