"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"scarlet-wood-30","finished","-","","","2025-02-01T12:29:06.000Z","31","","1553078747992187400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.36","0.48","0.4483301655000041","0.4633898922663102","0.568330165500004","0.3908080763425721","0.628624883630279","0.32638689757251893","0.675047220498424","0.2529179959183952","5.029689187204794","4.892922463941826","0.36","0.48","0.25","0.25","0.24666666666666667","0.14621141466307536","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.5","0.5","0.74","0.4386342439892262","0.88","0.32496153618543844","1","0"
"earthy-flower-29","finished","-","","","2025-02-01T12:28:29.000Z","31","","1938417246314549500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","4","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.44","0.4963869458396343","0.5788045457857206","0.4388179755262635","0.6288045457857206","0.3964602893940279","0.6890992639159957","0.3220025528034957","0.7277845446394499","0.2526630277108392","5.450915187641055","5.2432395352289225","0.44","0.4963869458396343","0.33","0.23685438564654024","0.2533333333333333","0.14236104336041747","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.44","0.4963869458396343","0.66","0.4737087712930805","0.76","0.4270831300812525","0.9","0.3","1","0"
"likely-sun-28","finished","-","","","2025-02-01T12:27:52.000Z","31","","15718184768250212","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.3","0.458257569495584","0.476660331000008","0.429249563720978","0.5166603310000081","0.4056135617489253","0.5769550491302831","0.3529173445172567","0.6543256105771914","0.24334501230531555","4.224437433260291","4.519199035994502","0.3","0.458257569495584","0.29","0.2467792535850613","0.22","0.15790292376436013","0.2","0.1","0.19999999999999996","5.551115123125783e-17","0.3","0.458257569495584","0.58","0.4935585071701226","0.66","0.4737087712930804","0.8","0.4","1","0"
"fast-fire-27","finished","-","","","2025-02-01T12:27:15.000Z","31","","1231164804564306000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","2","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.42","0.4935585071701226","0.5083301655000041","0.4661872718067087","0.6283301655000041","0.3754082213731888","0.6972384147917468","0.2815419864218597","0.7127125270811286","0.25186177697283907","6.367099722134701","6.4185074494031165","0.42","0.4935585071701226","0.28","0.2481934729198171","0.26666666666666666","0.13333333333333333","0.24","0.04898979485566357","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.56","0.4963869458396342","0.8","0.4","0.96","0.19595917942265428","1","0"
"ethereal-mountain-26","finished","-","","","2025-02-01T12:26:37.000Z","32","","1255133696033055500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","1","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.34","0.4737087712930805","0.428330165500004","0.46072052143852105","0.5383301655000041","0.401161765955558","0.5986248836302791","0.3440143891246858","0.6605213327878058","0.25368097144416635","5.846347646699048","5.351914560325598","0.34","0.4737087712930805","0.24","0.24979991993593592","0.2333333333333333","0.15275252316519466","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930805","0.48","0.49959983987187184","0.7","0.4582575694955841","0.84","0.3666060555964672","1","0"
"desert-star-25","finished","-","","","2025-02-01T12:25:59.000Z","32","","249753074281529280","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.28","0.44899888641287294","0.4314231408571497","0.4352142443429092","0.5114231408571498","0.3924076145308925","0.5975584524718284","0.3091241180501453","0.6439807893399734","0.23639200235562297","5.308793802277953","5.523389184470806","0.28","0.44899888641287294","0.26","0.24979991993593595","0.22666666666666663","0.155492050529208","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.52","0.4995998398718719","0.68","0.46647615158762407","0.88","0.32496153618543844","1","0"
"curious-flower-24","finished","-","","","2025-02-01T12:25:22.000Z","30","","1553078747992187400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","5","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.38","0.4853864439804639","0.556660331000008","0.42613323620042665","0.606660331000008","0.3852577084169087","0.6841821114532187","0.2859054232651289","0.7073932798872912","0.2417046253657805","5.701811328179019","5.747375250828603","0.38","0.4853864439804639","0.33","0.23685438564654024","0.25333333333333335","0.14236104336041747","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.66","0.4737087712930805","0.76","0.4270831300812525","0.94","0.2374868417407584","1","0"
"vague-valley-23","finished","-","","","2025-02-01T12:24:44.000Z","31","","1938417246314549500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","4","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.34","0.4737087712930804","0.4914231408571497","0.4405004671690049","0.5814231408571497","0.377471185949106","0.6589449213103604","0.2823398115863408","0.682156089744433","0.23993030950638025","6.2020621625590415","5.570481626100758","0.34","0.4737087712930804","0.29","0.2467792535850613","0.25333333333333335","0.14236104336041747","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.58","0.4935585071701226","0.76","0.4270831300812525","0.94","0.2374868417407584","1","0"
"logical-surf-22","finished","-","","","2025-02-01T12:24:07.000Z","31","","15718184768250212","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","3","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.46","0.49839743177508455","0.5609487605714332","0.45719587120188576","0.6709487605714333","0.3584959376594608","0.7140164163787724","0.29566934832628194","0.737227584812845","0.25042883271901234","7.40028006084808","6.863742936891713","0.46","0.49839743177508455","0.31","0.2426932219902319","0.28","0.12220201853215572","0.235","0.05937171043518959","0.19999999999999996","5.551115123125783e-17","0.46","0.49839743177508455","0.62","0.4853864439804639","0.84","0.3666060555964672","0.94","0.23748684174075835","1","0"
"winter-bee-21","finished","-","","","2025-02-01T12:23:30.000Z","30","","1231164804564306000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","2","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","prompts_types","0.3","0.45825756949558394","0.41356735564286234","0.4479007323683267","0.5735673556428623","0.35024778693143443","0.6252485426116695","0.2880540910877154","0.6561967671904329","0.2351363640878014","5.249293959815744","5.238603032029257","0.3","0.45825756949558394","0.24","0.24979991993593592","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.3","0.45825756949558394","0.48","0.49959983987187184","0.8","0.4","0.92","0.2712931993250107","1","0"
