"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_hash","data_path","dislike_threshold","end_sep","like_threshold","min_neg_ratings","min_pos_ratings","model_type","nb_neg","nb_pos","nb_test_users","offset","prompt_id","prompts","sep","users_seed","xp_name","ndcg_1","ndcg_1_std","ndcg_2","ndcg_2_std","ndcg_3","ndcg_3_std","ndcg_4","ndcg_4_std","ndcg_5","ndcg_5_std","pop_1","pop_1_std","precision_1","precision_1_std","precision_2","precision_2_std","precision_3","precision_3_std","precision_4","precision_4_std","precision_5","precision_5_std","recall_1","recall_1_std","recall_2","recall_2_std","recall_3","recall_3_std","recall_4","recall_4_std","recall_5","recall_5_std"
"kind-bee-25","finished","-","","","2025-01-29T16:32:11.000Z","90","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.44899888641287294","0.3683301655000041","0.44728404703787866","0.5183301655000041","0.37691374223366014","0.5958519459532148","0.2984583750490524","0.6345372266766689","0.23758148189865272","5.055996544148362","6.185195175074504","0.28","0.44899888641287294","0.21","0.2467792535850613","0.24","0.14966629547095764","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.42","0.4935585071701226","0.72","0.448998886412873","0.9","0.3","1","0"
"eager-haze-24","finished","-","","","2025-01-29T16:27:42.000Z","263","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4914231408571497","0.4405004671690049","0.5914231408571498","0.36845085615951767","0.6603313901488927","0.28138405739821093","0.6835425585829651","0.23867008368795853","5.955122401873917","6.0990769870647705","0.34","0.4737087712930804","0.29","0.2467792535850613","0.26","0.13808210118138653","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.58","0.4935585071701226","0.78","0.4142463035441596","0.94","0.2374868417407584","1","0"
"expert-frog-23","finished","-","","","2025-01-29T16:24:00.000Z","216","","1855903814960035000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","15","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4535673556428624","0.4537947527293087","0.5335673556428624","0.408606045845869","0.6024756049346052","0.34402519790856284","0.6643720540921317","0.2527543870898881","5.065399368993426","4.111026664266145","0.34","0.4737087712930804","0.26","0.24979991993593592","0.22666666666666668","0.155492050529208","0.21","0.0916515138991168","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.52","0.49959983987187184","0.68","0.466476151587624","0.84","0.3666060555964672","1","0"
"celestial-silence-22","finished","-","","","2025-01-29T16:21:01.000Z","172","","1625489925582761500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","10","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.42","0.4935585071701226","0.5461859507142914","0.44865953464812663","0.6061859507142915","0.4026823362713574","0.6664806688445664","0.3337446786380265","0.7129030057127115","0.2555580330263781","5.4254813171585035","5.2887327003577775","0.42","0.4935585071701226","0.31","0.2426932219902319","0.24666666666666667","0.14621141466307536","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.42","0.4935585071701226","0.62","0.4853864439804639","0.74","0.4386342439892262","0.88","0.3249615361854384","1","0"
"rural-blaze-21","finished","-","","","2025-01-29T16:18:33.000Z","141","","1066409631842160000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","7","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.34","0.4737087712930804","0.4914231408571497","0.4405004671690049","0.6114231408571498","0.3488539920516828","0.6372637343415534","0.3171139159663486","0.6836860712096984","0.2391615984562133","5.064525882532409","4.843910601404187","0.34","0.4737087712930804","0.29","0.2467792535850613","0.2733333333333334","0.12806248474865695","0.22","0.08124038404635961","0.19999999999999996","5.551115123125783e-17","0.34","0.4737087712930804","0.58","0.4935585071701226","0.82","0.3841874542459709","0.88","0.32496153618543844","1","0"
"fragrant-darkness-20","finished","-","","","2025-01-29T16:16:21.000Z","126","","453592704829253400","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","5","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.4809487605714331","0.4608469011889747","0.6009487605714332","0.3775608080804159","0.6526299475402404","0.31626508489742416","0.6913152282636945","0.2509944560519062","5.90261045109984","6.608658032871949","0.38","0.4853864439804639","0.27","0.24919871588754228","0.26","0.13808210118138653","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.54","0.49839743177508455","0.78","0.4142463035441596","0.9","0.3","1","0"
"feasible-dragon-19","finished","-","","","2025-01-29T16:14:24.000Z","111","","2081267029413055700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","3","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.28","0.44899888641287294","0.4818975211428663","0.418518735993644","0.5818975211428663","0.34464246422799405","0.6335787081116735","0.2796766876408775","0.6645269326904369","0.22364568466324","3.701681477119953","3.3906892379190183","0.28","0.44899888641287294","0.3","0.2449489742783178","0.26666666666666666","0.13333333333333333","0.23","0.06782329983125268","0.19999999999999996","5.551115123125783e-17","0.28","0.44899888641287294","0.6","0.4898979485566356","0.8","0.4","0.92","0.2712931993250107","1","0"
"sage-haze-18","finished","-","","","2025-01-29T16:12:42.000Z","96","","159686959072766500","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","2","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.32","0.466476151587624","0.4461859507142914","0.44780862896278795","0.5261859507142915","0.403413951245176","0.6209347934904378","0.307994413114269","0.659620074213892","0.2455350146459764","4.501281259846111","5.02446898558754","0.32","0.466476151587624","0.26","0.24979991993593592","0.22666666666666668","0.15549205052920798","0.225","0.075","0.19999999999999996","5.551115123125783e-17","0.32","0.466476151587624","0.52","0.49959983987187184","0.68","0.466476151587624","0.9","0.3","1","0"
"balmy-vortex-17","finished","-","","","2025-01-29T16:11:02.000Z","94","","2190207975932028700","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","1","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.38","0.4853864439804639","0.556660331000008","0.4261332362004267","0.6266603310000081","0.365728162238906","0.6611144556458796","0.3228413224072395","0.7075367925140245","0.24217584828466784","4.770417852952372","4.278343888889135","0.38","0.4853864439804639","0.33","0.23685438564654024","0.26666666666666666","0.13333333333333333","0.22","0.0812403840463596","0.19999999999999996","5.551115123125783e-17","0.38","0.4853864439804639","0.66","0.4737087712930805","0.8","0.4","0.88","0.3249615361854384","1","0"
"toasty-field-16","finished","-","","","2025-01-29T16:06:32.000Z","264","","2104542884629435000","/root/.local/share/gpt-rec/ml-1m","2.5",",","4","5","21","gpt2","4","20","50","0","0","('[M]', 'Movies like [M]', 'Movies similar to [M]', 'Movies like: [M]', 'Movies similar to: [M]', 'If you liked [M] you will also like')",",","0","nb_pos","0.36","0.48","0.536660331000008","0.42831757871309567","0.606660331000008","0.3720530901560258","0.6755685802917509","0.2823907223230013","0.6987797487258234","0.2383770021837428","5.185529448161512","5.037148307623594","0.36","0.48","0.32","0.24","0.26","0.13808210118138653","0.235","0.059371710435189594","0.19999999999999996","5.551115123125783e-17","0.36","0.48","0.64","0.48","0.78","0.41424630354415953","0.94","0.2374868417407584","1","0"
